,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,Company_code,Job_code,Locations_code
230,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.8728352300841169,0.7282051282051282
231,0.75,0.75,0.75,0.0,0.75,0.0,0.002387774594078319,0.6000000000000001,0.21425037110341416,0.8717948717948718
232,0.5,1.0,1.0,0.25,0.75,0.75,0.0009551098376313276,0.6000000000000001,0.47847600197921825,0.517948717948718
233,1.0,1.0,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.4438396833250866,0.517948717948718
234,1.0,0.5,0.75,1.0,1.0,0.75,0.0,0.6000000000000001,0.752102919346858,0.7487179487179487
235,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.02028698664027709,0.517948717948718
236,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.43196437407224153,0.7487179487179487
237,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0,0.6000000000000001,0.500247402276101,0.517948717948718
238,1.0,1.0,0.75,0.75,1.0,0.5,0.0014326647564469914,0.6000000000000001,0.47847600197921825,0.8717948717948718
239,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.2261256803562593,0.41025641025641024
240,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.6000000000000001,0.7095497278574964,0.7487179487179487
241,0.75,1.0,1.0,1.0,1.0,0.25,0.0004775549188156638,0.6000000000000001,0.8693715982187037,0.517948717948718
242,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.9223156853043049,0.7487179487179487
243,0.75,1.0,0.75,0.75,0.75,0.75,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
244,0.75,0.75,0.75,0.5,1.0,0.25,0.004775549188156638,0.6000000000000001,0.6823354774863929,0.517948717948718
245,0.75,0.75,1.0,0.25,1.0,0.25,0.0,0.6000000000000001,0.35329045027214256,0.517948717948718
246,1.0,0.75,0.75,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.5061850569025236,0.517948717948718
247,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.4438396833250866,0.517948717948718
248,1.0,1.0,1.0,0.75,0.75,0.725,0.0009551098376313276,0.6000000000000001,0.3369619000494805,0.7487179487179487
249,0.75,0.75,0.5,0.25,0.5,0.5,0.0,0.6000000000000001,0.5066798614547254,0.7487179487179487
250,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.442355269668481,0.3435897435897436
251,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.6000000000000001,0.4675903018307769,0.7487179487179487
252,0.75,0.5,0.75,0.5,0.75,0.5,0.0009551098376313276,0.6000000000000001,0.02028698664027709,0.7487179487179487
253,1.0,0.75,1.0,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.9520039584364177,0.7487179487179487
254,0.75,0.75,0.75,0.75,1.0,1.0,0.0,0.6000000000000001,0.8055418109846612,0.7487179487179487
255,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9267689262741218,0.517948717948718
256,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.5888174171202376,0.41025641025641024
257,1.0,0.5,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.9396338446313707,0.517948717948718
258,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.15487382483918855,0.3435897435897436
259,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.6803562592775855,0.517948717948718
260,1.0,1.0,1.0,0.5,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.8263236021771401,0.517948717948718
261,1.0,0.75,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.02028698664027709,0.41025641025641024
262,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9223156853043049,0.7487179487179487
263,1.0,0.75,0.5,1.0,0.75,0.5,0.0004775549188156638,0.6000000000000001,0.7659574468085107,0.7487179487179487
264,1.0,0.75,1.0,1.0,0.75,1.0,0.0,0.6000000000000001,0.43344878772884715,0.8717948717948718
265,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
266,0.75,0.5,0.75,0.5,1.0,0.75,0.0,0.6000000000000001,0.3829787234042554,0.517948717948718
267,1.0,1.0,0.75,1.0,1.0,0.75,0.002387774594078319,0.6000000000000001,0.4438396833250866,0.41025641025641024
268,1.0,1.0,0.75,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.8717948717948718
269,1.0,0.5,0.5,1.0,1.0,0.25,0.0,0.6000000000000001,0.19445818901533896,0.517948717948718
270,1.0,0.75,0.75,1.0,1.0,0.75,0.0,0.6000000000000001,0.8975754576942109,0.6
271,0.75,0.5,0.5,0.75,0.75,0.75,0.0,0.6000000000000001,0.7461652647204355,0.7487179487179487
272,1.0,0.75,1.0,0.5,1.0,0.75,0.0,0.6000000000000001,0.02028698664027709,0.7487179487179487
273,0.5,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0004775549188156638,0.6000000000000001,0.859970311726868,0.517948717948718
274,0.75,0.75,0.75,0.75,0.75,0.25,0.0,0.6000000000000001,0.5363681345868383,0.517948717948718
275,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
276,1.0,0.5,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.3646709549727858,0.517948717948718
277,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.7095497278574964,0.517948717948718
278,1.0,0.5,1.0,1.0,0.75,1.0,0.0,0.6000000000000001,0.5061850569025236,0.517948717948718
279,0.75,0.75,0.75,0.75,1.0,0.5,0.0,0.6000000000000001,0.5888174171202376,0.517948717948718
280,0.75,0.5,1.0,0.75,0.75,0.75,0.0,0.6000000000000001,0.4324591786244434,0.7487179487179487
281,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.48688767936665023,0.517948717948718
282,0.75,0.75,0.75,0.75,1.0,0.75,0.0,0.6000000000000001,0.32855022266204853,0.7487179487179487
283,1.0,1.0,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
284,0.75,0.75,1.0,0.75,0.75,0.75,0.0,0.6000000000000001,0.9223156853043049,0.517948717948718
285,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.1712023750618506,0.41025641025641024
286,1.0,0.75,1.0,0.75,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.32855022266204853,0.517948717948718
287,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.18555170707570512,0.41025641025641024
288,1.0,0.75,0.75,0.75,0.75,0.75,0.0,0.6000000000000001,0.6798614547253835,0.41025641025641024
289,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.08312716476991588,0.517948717948718
290,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9267689262741218,0.517948717948718
291,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.7487179487179487
292,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0004775549188156638,0.6000000000000001,0.9158832261256804,0.3435897435897436
293,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0,0.6000000000000001,0.5888174171202376,0.517948717948718
294,0.75,0.75,0.75,0.25,0.75,0.5,0.0,0.6000000000000001,0.4200890648193964,0.7487179487179487
295,0.0,0.5,0.5,0.5,0.5,0.5,0.007163323782234957,0.6000000000000001,0.7659574468085107,0.517948717948718
296,1.0,0.75,1.0,1.0,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.8717948717948718
297,0.75,0.75,0.75,1.0,1.0,0.5,0.0,0.6000000000000001,0.5888174171202376,0.517948717948718
298,1.0,0.75,1.0,1.0,0.75,0.75,0.0,0.6000000000000001,0.13161801088570016,0.517948717948718
299,1.0,1.0,1.0,1.0,1.0,1.0,0.0019102196752626551,0.6000000000000001,0.02028698664027709,0.41025641025641024
300,1.0,0.5,0.75,0.5,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.02028698664027709,0.517948717948718
301,1.0,1.0,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.5061850569025236,0.517948717948718
302,0.5,0.25,0.5,0.5,0.5,0.25,0.0028653295128939827,0.6000000000000001,0.02028698664027709,0.517948717948718
303,0.75,1.0,0.75,1.0,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.4413656605640772,0.517948717948718
304,1.0,1.0,1.0,0.75,1.0,0.75,0.0014326647564469914,0.6000000000000001,0.6961900049480456,0.517948717948718
305,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.011380504700643248,0.517948717948718
306,1.0,0.75,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
307,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.2998515586343395,0.7487179487179487
308,0.75,0.0,0.5,0.5,0.75,0.0,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.41025641025641024
309,1.0,0.75,1.0,0.75,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
310,0.75,1.0,0.5,0.75,1.0,0.5,0.0009551098376313276,0.6000000000000001,0.7214250371103414,0.517948717948718
311,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.6000000000000001,0.7456704601682336,0.517948717948718
312,0.75,0.25,0.75,0.75,0.5,0.5,0.0004775549188156638,0.6000000000000001,0.1029193468579911,0.517948717948718
313,1.0,0.75,1.0,1.0,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.8248391885205345,0.517948717948718
314,1.0,1.0,1.0,0.75,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.10984661058881742,0.517948717948718
315,1.0,1.0,1.0,0.5,0.5,0.75,0.0019102196752626551,0.6000000000000001,0.32855022266204853,0.517948717948718
316,0.75,0.75,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.9223156853043049,0.41025641025641024
317,1.0,0.5,0.75,1.0,1.0,1.0,0.0014326647564469914,0.6000000000000001,0.47847600197921825,0.517948717948718
318,1.0,0.75,1.0,0.5,1.0,1.0,0.0038204393505253103,0.6000000000000001,0.49282533399307277,0.517948717948718
319,0.25,0.5,0.5,0.0,0.25,0.25,0.011461318051575931,0.6000000000000001,0.47847600197921825,0.517948717948718
320,0.5,0.5,0.5,0.5,0.75,0.25,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
321,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.21326076199901042,0.517948717948718
322,0.75,1.0,0.75,0.75,0.75,0.75,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
323,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
324,0.5,0.0,0.0,0.5,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.7189510143493321,0.517948717948718
325,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.32855022266204853,0.7487179487179487
326,0.75,0.75,0.5,0.75,0.75,0.5,0.0004775549188156638,0.6000000000000001,0.9223156853043049,0.517948717948718
327,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.5888174171202376,0.517948717948718
328,1.0,0.5,1.0,1.0,1.0,0.5,0.0062082139446036294,0.6000000000000001,0.47847600197921825,0.517948717948718
329,0.75,0.75,0.75,1.0,0.75,0.75,0.0009551098376313276,0.6000000000000001,0.9272637308263237,0.7589743589743589
330,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.27511133102424545,0.517948717948718
331,1.0,0.5,0.75,0.75,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.47105393369619003,0.517948717948718
332,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.6000000000000001,0.2958931222167244,0.7487179487179487
333,0.5,0.5,0.25,1.0,1.0,0.25,0.011461318051575931,0.6000000000000001,0.02028698664027709,0.517948717948718
334,0.25,0.0,0.5,0.25,0.25,0.25,0.0057306590257879654,0.6000000000000001,0.8975754576942109,0.517948717948718
335,1.0,0.75,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.07570509648688768,0.517948717948718
336,1.0,0.5,1.0,1.0,1.0,1.0,0.002387774594078319,0.6000000000000001,0.02028698664027709,0.517948717948718
337,1.0,1.0,0.75,0.75,0.75,0.5,0.0004775549188156638,0.6000000000000001,0.9223156853043049,0.9282051282051282
338,0.5,1.0,0.5,0.75,0.5,0.25,0.0,0.6000000000000001,0.8095002474022762,0.8717948717948718
339,1.0,1.0,0.75,0.75,1.0,0.75,0.0,0.6000000000000001,0.9223156853043049,0.7487179487179487
340,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0,0.6000000000000001,0.11974270163285504,0.7487179487179487
341,0.75,0.5,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.05145967342899555,0.517948717948718
342,1.0,1.0,0.8500000000000001,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.5061850569025236,0.517948717948718
343,0.75,0.75,0.75,1.0,1.0,0.5,0.0014326647564469914,0.6000000000000001,0.6462147451756557,0.517948717948718
344,0.75,0.75,1.0,0.75,1.0,1.0,0.0,0.6000000000000001,0.4651162790697675,0.8717948717948718
345,0.75,0.5,0.5,0.5,1.0,0.25,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
346,0.75,0.75,0.5,0.5,0.75,0.5,0.0014326647564469914,0.6000000000000001,0.6432459178624444,0.517948717948718
347,0.75,0.5,0.5,0.5,1.0,0.5,0.0019102196752626551,0.6000000000000001,0.3186541316180109,0.517948717948718
348,0.75,0.75,1.0,1.0,1.0,0.5,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
349,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.3394359228104899,0.8717948717948718
350,0.75,0.5,0.25,0.75,0.75,0.5,0.0,0.6000000000000001,0.8302820385947551,0.517948717948718
351,0.5,0.0,0.0,0.5,0.75,0.25,0.0004775549188156638,0.6000000000000001,0.5888174171202376,0.517948717948718
352,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
353,0.75,0.5,0.75,0.75,1.0,1.0,0.0,0.6000000000000001,0.5774369124195943,0.20512820512820512
354,0.5,0.75,0.8500000000000001,0.5,0.75,0.725,0.004297994269340974,0.6000000000000001,0.4438396833250866,0.517948717948718
355,1.0,1.0,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.421573478476002,0.517948717948718
356,0.75,0.5,0.75,0.75,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.6412666996536369,0.517948717948718
357,0.75,0.75,0.5,0.75,1.0,0.25,0.0004775549188156638,0.6000000000000001,0.3369619000494805,0.517948717948718
358,0.5,0.0,0.5,0.25,0.5,0.25,0.0014326647564469914,0.6000000000000001,0.9223156853043049,0.517948717948718
359,1.0,0.75,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.8975754576942109,0.517948717948718
360,0.75,1.0,0.5,0.5,0.75,0.5,0.0009551098376313276,0.6000000000000001,0.47847600197921825,0.517948717948718
361,0.25,0.5,0.0,0.25,0.25,0.25,0.0,0.6000000000000001,0.9440870856011876,0.517948717948718
362,0.75,0.0,0.5,0.25,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.4398812469074716,0.517948717948718
363,1.0,1.0,1.0,0.5,1.0,0.75,0.0019102196752626551,0.6000000000000001,0.9139040079168729,0.517948717948718
364,1.0,0.75,1.0,0.75,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.25779317169717963,0.517948717948718
365,1.0,0.5,0.75,1.0,1.0,0.5,0.004297994269340974,0.6000000000000001,0.43344878772884715,0.517948717948718
366,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.5888174171202376,0.6974358974358974
367,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.9223156853043049,0.517948717948718
368,0.75,0.5,0.75,0.75,0.75,0.75,0.0009551098376313276,0.6000000000000001,0.5888174171202376,0.9282051282051282
369,0.5,1.0,0.5,0.25,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.6803562592775855,0.517948717948718
370,0.5,0.25,0.75,0.75,1.0,0.5,0.0,0.6000000000000001,0.21919841662543296,0.7589743589743589
371,0.75,0.5,0.75,0.75,1.0,0.5,0.0,0.6000000000000001,0.22662048490846118,0.7487179487179487
372,0.75,0.75,0.75,0.75,0.75,0.5,0.0009551098376313276,0.6000000000000001,0.9223156853043049,0.517948717948718
373,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.6000000000000001,0.3963384463137061,0.7487179487179487
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0019102196752626551,0.6000000000000001,0.5888174171202376,0.7333333333333333
375,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9257793171697181,0.517948717948718
376,0.75,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.12716476991588324,0.517948717948718
377,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.3829787234042554,0.517948717948718
378,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
379,1.0,1.0,0.75,0.5,1.0,1.0,0.0,0.6000000000000001,0.24245423057892135,0.7487179487179487
380,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.3369619000494805,0.517948717948718
381,1.0,0.75,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.43196437407224153,0.517948717948718
382,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.02028698664027709,0.517948717948718
383,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.281048985650668,0.7487179487179487
384,0.5,0.25,0.75,0.5,1.0,0.5,0.0009551098376313276,0.6000000000000001,0.5561603166749135,0.517948717948718
385,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.7333333333333333
386,1.0,1.0,1.0,0.75,1.0,0.5,0.0009551098376313276,0.6000000000000001,0.32855022266204853,0.7487179487179487
387,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.43196437407224153,0.517948717948718
388,1.0,1.0,1.0,0.75,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.4438396833250866,0.517948717948718
389,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.3369619000494805,0.517948717948718
390,1.0,0.5,1.0,0.25,1.0,1.0,0.0,0.6000000000000001,0.6595744680851064,0.7589743589743589
391,1.0,0.5,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.44087085601187537,0.517948717948718
392,0.25,0.5,0.75,0.25,0.75,0.0,0.012416427889207259,0.6000000000000001,0.7120237506185058,0.517948717948718
393,1.0,1.0,1.0,1.0,1.0,1.0,0.0014326647564469914,0.6000000000000001,0.47847600197921825,0.517948717948718
394,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.4438396833250866,0.517948717948718
395,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.6630380999505197,0.7487179487179487
396,1.0,1.0,1.0,0.75,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.6328550222662049,0.7487179487179487
397,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.007916872835230085,0.517948717948718
398,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.5868381989114301,0.517948717948718
399,1.0,0.75,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.9282533399307275,0.517948717948718
400,1.0,1.0,1.0,1.0,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.16674913409203365,0.7487179487179487
401,1.0,1.0,1.0,0.75,0.75,1.0,0.0014326647564469914,0.6000000000000001,0.9223156853043049,0.517948717948718
402,1.0,1.0,1.0,0.75,0.75,0.5,0.0,0.6000000000000001,0.02028698664027709,0.7487179487179487
403,0.75,0.25,0.5,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.281048985650668,0.517948717948718
404,0.75,0.25,1.0,0.5,0.75,0.5,0.0033428844317096463,0.6000000000000001,0.15141019297377536,0.517948717948718
405,1.0,0.5,1.0,0.75,1.0,0.75,0.0019102196752626551,0.6000000000000001,0.25779317169717963,0.517948717948718
406,0.5,0.25,0.5,0.75,1.0,0.25,0.0,0.6000000000000001,0.9262741217219199,0.517948717948718
407,0.25,0.0,0.0,0.0,0.75,0.0,0.0033428844317096463,0.6000000000000001,0.8960910440376052,0.517948717948718
408,1.0,0.75,0.75,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.9811974270163286,0.517948717948718
409,0.75,1.0,0.5,0.75,1.0,0.5,0.0,0.6000000000000001,0.3869371598218704,0.517948717948718
410,1.0,0.5,0.75,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.7456704601682336,0.41025641025641024
411,0.75,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0004775549188156638,0.6000000000000001,0.5888174171202376,0.517948717948718
412,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
413,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.47847600197921825,0.8717948717948718
414,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.02028698664027709,0.517948717948718
415,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.5061850569025236,0.9282051282051282
416,1.0,1.0,1.0,0.75,1.0,0.5,0.0,0.6000000000000001,0.4383968332508659,0.517948717948718
417,1.0,0.75,1.0,0.5,0.75,0.5,0.0,0.6000000000000001,0.28748144482929244,0.7487179487179487
418,1.0,1.0,0.5,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.9223156853043049,0.7487179487179487
419,1.0,0.5,0.75,0.5,1.0,0.5,0.0,0.6000000000000001,0.5888174171202376,0.517948717948718
420,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.2187036120732311,0.7487179487179487
421,0.75,0.75,0.75,1.0,0.75,0.75,0.0,0.6000000000000001,0.9223156853043049,0.517948717948718
422,0.75,0.25,1.0,0.75,1.0,0.5,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
423,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.02028698664027709,0.7487179487179487
424,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.17664522513607128,0.517948717948718
425,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
426,0.75,0.5,0.5,0.75,0.5,0.25,0.0004775549188156638,0.6000000000000001,0.6645225136071252,0.7589743589743589
427,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.6000000000000001,0.7144977733795151,0.7589743589743589
428,0.75,1.0,0.75,0.5,1.0,0.75,0.0,0.6000000000000001,0.30529440870856017,0.517948717948718
429,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0,0.6000000000000001,0.5061850569025236,0.517948717948718
430,1.0,0.75,0.75,1.0,1.0,0.5,0.0004775549188156638,0.6000000000000001,0.4438396833250866,0.517948717948718
431,0.25,0.75,0.25,0.75,0.75,0.25,0.0028653295128939827,0.6000000000000001,0.02028698664027709,0.7487179487179487
432,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0,0.6000000000000001,0.3369619000494805,0.517948717948718
433,0.75,0.75,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.9554675903018308,0.517948717948718
434,1.0,0.75,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.5056902523503217,0.517948717948718
435,1.0,0.75,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.9693221177634835,0.517948717948718
436,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
437,1.0,1.0,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.9223156853043049,0.517948717948718
438,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0,0.6000000000000001,0.8574962889658586,0.7435897435897436
439,0.75,0.5,0.5,0.0,0.5,0.25,0.0,0.6000000000000001,0.37803067788223654,0.517948717948718
440,1.0,0.25,0.75,1.0,0.75,0.5,0.0004775549188156638,0.6000000000000001,0.5348837209302326,0.517948717948718
