,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
643,google,"San Francisco, CA",Current Employee - Software Engineer,3.0,4.0,4.0,4.0,4.0,4.0,0,2018.0
644,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,5.0,4.0,5.0,5.0,0,2018.0
648,google,"Sunnyvale, CA",Current Employee - University Recruiter,5.0,5.0,5.0,5.0,5.0,5.0,2,2018.0
656,google,"Sunnyvale, CA",Current Employee - Senior Software Engineer,5.0,4.0,4.4,4.0,4.4,3.9,0,2018.0
657,google,"San Francisco, CA",Former Employee - Partner,4.0,5.0,4.0,3.0,5.0,2.0,0,2018.0
669,google,"Sunnyvale, CA",Current Employee - Program Manager,4.0,3.0,4.0,4.0,4.0,3.0,0,2018.0
670,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,4.0,5.0,3.9,2,2018.0
673,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,3,2018.0
679,google,"Los Angeles, CA",Current Employee - Account Executive,5.0,5.0,5.0,5.0,5.0,4.0,0,2018.0
681,google,"Mountain View, CA",Current Employee - Software Engineer,1.0,1.0,1.0,1.0,1.0,1.0,10,2018.0
683,google,"Sunnyvale, CA",Former Employee - Paralegal,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
685,google,"Mountain View, CA",Current Employee - Project Manager,5.0,5.0,5.0,5.0,5.0,4.0,0,2018.0
687,google,"Mountain View, CA",Former Employee - Designer,2.0,1.0,3.0,2.0,4.0,5.0,14,2018.0
693,google,"Sunnyvale, CA",Former Employee - Recruiter,3.0,3.0,2.0,3.0,5.0,2.0,5,2018.0
694,google,"Mountain View, CA",Current Employee - Marketing Director,5.0,5.0,5.0,3.0,5.0,4.0,4,2018.0
695,google,"San Francisco, CA",Former Employee - Marketing Director,3.0,2.0,3.0,3.0,4.0,3.0,2,2018.0
697,google,"San Francisco, CA",Former Employee - Brand,3.0,2.0,4.0,2.0,5.0,1.0,5,2018.0
701,google,"Mountain View, CA",Current Employee - Anonymous Employee,4.0,4.0,5.0,3.0,4.0,3.0,0,2018.0
702,google,"San Francisco, CA",Former Employee - Senior Software Engineer,5.0,5.0,4.0,5.0,5.0,5.0,0,2018.0
706,google,"Mountain View, CA",Former Employee - Partner Technology Manager,4.0,3.0,4.0,4.0,4.0,3.0,0,2018.0
707,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,4.0,4.4,4.0,4.4,3.9,2,2018.0
713,google,"San Francisco, CA",Current Employee - Sales Manager,4.0,4.0,5.0,3.0,4.0,4.0,2,2018.0
715,google,"Mountain View, CA",Former Employee - Tech Lead/Manager,4.0,4.0,4.0,4.0,5.0,3.0,0,2018.0
716,google,"San Jose, CA",Current Employee - Sales Associate,5.0,5.0,4.0,4.0,5.0,4.0,1,2018.0
717,google,"Santa Clara, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
718,google,"Pasadena, CA",Former Employee - Intern,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
723,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
727,google,"San Francisco, CA",Former Employee - Systems Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2018.0
729,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,4.0,4.0,4.0,5.0,2.0,1,2018.0
731,google,"Mountain View, CA",Current Employee - Anonymous Employee,3.0,5.0,5.0,3.0,3.0,3.0,3,2018.0
732,google,"San Francisco, CA",Current Employee - Pmm,5.0,5.0,5.0,5.0,5.0,4.0,0,2018.0
737,google,"San Jose, CA",Former Employee - Engineer,4.0,3.0,3.0,4.0,5.0,3.0,0,2018.0
739,google,"Mountain View, CA",Former Employee - Anonymous Employee,5.0,5.0,5.0,3.0,4.0,4.0,1,2018.0
746,google,"San Francisco, CA",Former Employee - Senior Site Reliability Engineer,4.0,5.0,3.0,4.0,4.0,4.0,1,2018.0
747,google,"San Francisco, CA",Current Employee - Cloud Solutions Consultant,1.0,1.0,1.0,1.0,3.0,1.0,8,2018.0
751,google,"Los Angeles, CA",Former Employee - Software Engineer,4.0,3.0,3.0,5.0,4.0,3.0,0,2018.0
755,google,"Mountain View, CA",Current Employee - Receptionist,4.0,5.0,2.0,1.0,2.0,2.0,3,2018.0
757,google,"Mountain View, CA",Current Employee - EXPORT CONSULTANT,5.0,3.0,5.0,5.0,3.0,2.0,0,2018.0
759,google,"Mountain View, CA",Former Employee - Senior Program Manager,4.0,3.0,2.0,2.0,5.0,2.0,3,2018.0
760,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
762,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
764,google,"Mountain View, CA",Former Employee - Senior Engineering Manager,3.0,2.0,2.0,2.0,5.0,3.0,19,2017.0
765,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,4,2017.0
771,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
776,google,"Mountain View, CA",Former Employee - Product Manager,5.0,4.0,4.0,5.0,5.0,5.0,3,2017.0
778,google,"Mountain View, CA",Current Employee - Program Manager,4.0,5.0,4.0,2.0,4.0,3.0,1,2018.0
785,google,"Los Angeles, CA",Current Employee - Helper Assistant,4.0,3.0,3.0,4.0,3.0,3.0,0,2017.0
786,google,"Mountain View, CA",Current Employee - Supply Chain Program Manager,5.0,5.0,4.0,4.0,5.0,3.0,2,2017.0
789,google,"Mountain View, CA",Current Employee - Mechanical Engineer,4.0,1.0,3.0,4.0,3.0,3.0,4,2017.0
790,google,"San Francisco, CA",Former Employee - Product Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
792,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,3.0,5.0,4.0,5.0,4.0,6,2017.0
798,google,"Mountain View, CA",Former Employee - Senior Software Engineer,4.0,5.0,3.0,4.0,5.0,2.0,0,2017.0
802,google,"San Bernardino, CA",Former Employee - Senior Chief WiFi Rocket Engineer,4.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
809,google,"Sunnyvale, CA",Current Employee - Inside Sales Google Cloud,4.0,4.0,4.0,1.0,4.0,1.0,5,2017.0
811,google,"Mountain View, CA",Current Employee - Software Engineer,3.0,5.0,5.0,2.0,4.0,4.0,2,2017.0
812,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,4.0,1,2017.0
819,google,"San Francisco, CA",Former Employee - Junior Software Engineer,5.0,3.0,4.0,5.0,5.0,4.0,0,2017.0
824,google,"Mountain View, CA",Current Employee - Anonymous Employee,3.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
825,google,"San Francisco, CA",Current Employee - Senior Product Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
827,google,"Mountain View, CA",Current Employee - Solutions Engineer,5.0,4.0,4.4,4.0,4.4,3.9,0,2017.0
836,google,"Sunnyvale, CA",Current Employee - Software Engineer,5.0,5.0,4.0,4.0,5.0,3.0,3,2017.0
837,google,"Los Angeles, CA",Current Employee - Lead Account Strategist,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
840,google,"San Francisco, CA",Former Employee - Global Product Lead,5.0,5.0,5.0,5.0,4.0,5.0,0,2017.0
844,google,"Mountain View, CA",Former Employee - Senior Account Executive,4.0,5.0,5.0,5.0,5.0,2.0,1,2017.0
854,google,"San Francisco, CA",Former Employee - Software Engineer,5.0,5.0,5.0,4.0,5.0,4.0,0,2017.0
855,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,5.0,4.0,4.0,4.0,4.0,0,2017.0
857,google,"Mountain View, CA",Former Employee - Engineering Manager,4.0,4.0,4.0,3.0,5.0,2.0,10,2017.0
860,google,"Mountain View, CA",Current Employee - Quantitative User Experience Researcher,4.0,4.0,5.0,2.0,5.0,2.0,0,2017.0
863,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,4.0,4.0,4.0,5.0,4.0,1,2017.0
864,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
868,google,"San Francisco, CA",Current Employee - Program Manager,5.0,5.0,5.0,4.0,4.0,3.9,2,2017.0
871,google,"San Francisco, CA",Current Employee - Staffing,4.0,4.0,3.0,2.0,3.0,3.0,0,2017.0
875,google,"Irvine, CA",Current Employee - Senior Software Development Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
880,google,"San Francisco, CA",Current Employee - Software,4.0,4.0,4.0,4.0,4.0,4.0,0,2017.0
881,google,"San Francisco, CA",Current Employee - Anonymous Employee,4.0,3.0,4.0,3.0,4.0,3.0,2,2017.0
887,google,"San Francisco, CA",Former Employee - Systems Analyst,5.0,4.0,5.0,4.0,5.0,4.0,1,2017.0
889,google,"San Francisco, CA",Former Employee - People Analyst,4.0,4.0,4.0,4.0,5.0,5.0,0,2017.0
893,google,"Mountain View, CA",Former Employee - Software Engineer(Internship),5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
899,google,"Los Angeles, CA",Former Employee - Anonymous Employee,4.0,3.0,3.0,3.0,3.0,3.0,0,2017.0
909,google,"Mountain View, CA",Former Employee - Staff Software Engineer,5.0,3.0,5.0,5.0,5.0,4.0,0,2017.0
910,google,"Irvine, CA",Current Employee - Front End Developer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
911,google,"Mountain View, CA",Former Employee - Engineer,4.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
914,google,"Mountain View, CA",Former Employee - Product Marketing Manager,5.0,5.0,5.0,3.0,5.0,4.0,1,2017.0
921,google,"Los Angeles, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,4.0,5.0,4.0,0,2017.0
923,google,"San Francisco, CA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
927,google,"San Francisco, CA",Former Employee - Manager,5.0,4.0,3.0,5.0,4.0,3.0,1,2017.0
928,google,"Sunnyvale, CA",Current Employee - Senior Program Manager,5.0,4.0,5.0,5.0,4.0,5.0,0,2017.0
929,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
935,google,"Mountain View, CA",Current Employee - Sales Manager,4.0,3.0,4.0,3.0,5.0,4.0,0,2017.0
937,google,"Los Angeles, CA",Current Employee - Senior Software Engineer,5.0,5.0,4.0,5.0,5.0,4.0,5,2017.0
938,google,"Sunnyvale, CA",Current Employee - Software Engineer,5.0,5.0,4.0,5.0,5.0,4.0,1,2017.0
939,google,"Mountain View, CA",Current Employee - IT Audit Senior,5.0,3.0,3.0,5.0,5.0,2.0,0,2017.0
950,google,"Palo Alto, CA",Former Employee - Senior Software Engineer,5.0,4.0,4.0,5.0,5.0,4.0,0,2017.0
953,google,"San Francisco, CA",Former Employee - Intern - Hourly,4.0,3.0,3.0,4.0,4.0,4.0,0,2018.0
956,google,"San Francisco, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,3.0,5.0,4.0,0,2017.0
966,google,"Mountain View, CA",Former Employee - Sales Ops,3.0,4.0,4.4,4.0,4.4,3.9,1,2017.0
970,google,"Mountain View, CA",Current Employee - Technical Recruiter,4.0,4.0,4.0,4.0,4.0,2.0,0,2017.0
978,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
980,google,"Mountain View, CA",Current Employee - Release Engineer,5.0,3.0,5.0,4.0,5.0,4.0,0,2017.0
984,google,"Mountain View, CA",Former Employee - Global Product Lead,5.0,5.0,5.0,5.0,5.0,5.0,2,2017.0
985,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,3.0,5.0,5.0,4.0,5.0,0,2017.0
987,google,"Mountain View, CA",Former Employee - Anonymous Employee,4.0,4.0,4.0,4.0,5.0,3.0,0,2017.0
988,google,"San Francisco, CA",Current Employee - Senior Product Marketing Manager,4.0,3.0,5.0,4.0,4.0,4.0,0,2017.0
989,google,"Mountain View, CA",Current Employee - Software Engineer Summer,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
997,google,"San Francisco, CA",Current Employee - Product Manager,4.0,4.0,4.0,4.0,5.0,4.0,0,2017.0
1000,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,4.0,1,2017.0
1004,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,4.0,5.0,4.0,4.0,4.0,0,2017.0
1006,google,"Los Angeles, CA",Current Employee - Google Cloud Architect Advocate,5.0,5.0,5.0,5.0,5.0,5.0,2,2017.0
1007,google,"Mountain View, CA",Current Employee - Product Manager,5.0,4.0,5.0,4.0,5.0,5.0,1,2017.0
1009,google,"Los Angeles, CA",Current Employee - Horticulturist,5.0,1.0,5.0,1.0,1.0,1.0,0,2017.0
1010,google,"Los Angeles, CA",Former Employee - Employee,5.0,4.0,4.0,4.0,4.0,4.0,0,2017.0
1016,google,"Mountain View, CA",Current Employee - Content and User Education Specialist,5.0,5.0,5.0,5.0,5.0,4.0,0,2017.0
1020,google,"Mountain View, CA",Former Employee - Software Engineer(Internship),5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
1021,google,"San Francisco, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1027,google,"Irvine, CA",Former Employee - Software Developer,5.0,4.0,4.4,4.0,4.4,3.9,1,2017.0
1031,google,"Mountain View, CA",Former Employee - Anonymous Employee,5.0,4.0,4.4,4.0,4.4,3.9,0,2017.0
1036,google,"San Francisco, CA",Current Employee - Senior Interaction Designer,4.0,4.0,4.0,2.0,4.0,3.0,0,2017.0
1040,google,"Mountain View, CA",Former Employee - Manager,1.0,3.0,3.0,3.0,3.0,3.0,15,2017.0
1041,google,"Sunnyvale, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,4.0,4.0,1,2017.0
1042,google,"Mountain View, CA",Former Employee - Anonymous Employee,4.0,4.0,4.0,5.0,5.0,3.0,0,2017.0
1053,google,"Mountain View, CA",Current Employee - Engineering Resident,5.0,4.0,5.0,5.0,4.0,4.0,0,2017.0
1055,google,"Los Angeles, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,4,2017.0
1056,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,3.0,4.0,3.0,4.0,4.0,1,2017.0
1057,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,5.0,5.0,5.0,5.0,4.0,1,2017.0
1059,google,"Mountain View, CA",Current Employee - Anonymous Employee,3.0,2.0,3.0,3.0,3.0,2.0,6,2017.0
1061,google,"Mountain View, CA",Current Employee - Senior Site Reliability Engineer,4.0,5.0,4.0,5.0,4.0,4.0,1,2017.0
1063,google,"Mountain View, CA",Former Employee - Financial Analyst II,5.0,5.0,5.0,4.0,5.0,4.0,3,2017.0
1067,google,"Mountain View, CA",Current Employee - Administrative Business Partner,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1068,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,4.0,1,2017.0
1069,google,"San Francisco, CA",Current Employee - People Operations Systems Coordinator,5.0,5.0,5.0,5.0,5.0,4.0,0,2017.0
1072,google,"Los Angeles, CA",Current Employee - Software Engineer,4.0,1.0,3.0,3.0,4.0,1.0,1,2017.0
1073,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,5.0,4.0,5.0,5.0,1,2017.0
1074,google,"Mountain View, CA",Former Employee - Hiring Innovation Analyst,4.0,5.0,3.0,4.0,5.0,3.0,2,2017.0
1079,google,"Mountain View, CA",Former Employee - Intern,5.0,5.0,5.0,5.0,4.0,5.0,0,2017.0
1081,google,"Mountain View, CA",Current Employee - Design Coordinator,4.0,2.0,4.0,4.0,3.0,3.0,1,2017.0
1082,google,"Mountain View, CA",Former Employee - Product Manager,5.0,4.0,5.0,5.0,4.0,4.0,1,2017.0
1089,google,"Mountain View, CA",Current Employee - Digital Strategist,5.0,5.0,5.0,4.0,5.0,4.0,2,2017.0
1090,google,"Mountain View, CA",Current Employee - Product Manager,5.0,5.0,5.0,3.0,3.0,4.0,4,2017.0
1092,google,"Los Angeles, CA",Former Employee - Software Engineer,4.0,4.0,5.0,5.0,5.0,4.0,0,2017.0
1096,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,3.0,4.0,5.0,5.0,5.0,3,2017.0
1097,google,"Mountain View, CA",Current Employee - Software Engineering Manager,5.0,4.0,5.0,3.0,5.0,5.0,8,2017.0
1100,google,"Mountain View, CA",Current Employee - Software Engineer,2.0,3.0,3.0,1.0,2.0,2.0,24,2017.0
1107,google,"Mountain View, CA",Current Employee - Software Engineer,3.0,3.0,3.0,3.0,4.0,2.0,1,2017.0
1110,google,"Mountain View, CA",Current Employee - Infrastructure Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
1111,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,5.0,4.0,4.0,4.0,4.0,0,2017.0
1120,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1122,google,"Mountain View, CA",Former Employee - Hardware Test Engineer,3.0,1.0,1.0,3.0,5.0,4.0,1,2017.0
1126,google,"San Francisco, CA",Current Employee - Product Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1129,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,4.0,3.0,4.0,4.0,3.0,1,2017.0
1137,google,"Mountain View, CA",Former Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,2,2017.0
1138,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,3.0,5.0,5.0,5.0,3.0,13,2017.0
1139,google,"San Jose, CA","Former Employee - Software Engineer, Business Applications",4.0,4.0,4.0,5.0,4.0,4.0,2,2017.0
1144,google,"Mountain View, CA",Current Employee - Online Operations Associate,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1150,google,"Mountain View, CA",Current Employee - Software Developer,5.0,3.0,4.0,4.0,4.0,4.0,1,2017.0
1152,google,"San Francisco, CA",Current Employee - Partner Manager,5.0,4.0,4.0,4.0,5.0,4.0,0,2017.0
1153,google,"Mountain View, CA",Current Employee - Anonymous Employee,3.0,3.0,2.0,5.0,5.0,2.0,24,2017.0
1156,google,"Mountain View, CA",Former Employee - Senior Software Engineer,2.0,1.0,3.0,2.0,2.0,2.0,12,2017.0
1157,google,"Mountain View, CA",Current Employee - Compensation Associate,5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
1161,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,3.0,5.0,5.0,5.0,5.0,5,2017.0
1165,google,"Venice, CA",Former Employee - Software Engineer,5.0,5.0,4.0,4.0,4.0,3.0,1,2017.0
1166,google,"Sunnyvale, CA",Former Employee - Preschool Teacher,3.0,5.0,3.0,4.0,3.0,2.0,0,2017.0
1169,google,"San Francisco, CA",Former Employee - Software Engineer,5.0,5.0,4.0,4.0,5.0,4.0,0,2017.0
1170,google,"San Francisco, CA",Current Employee - Doodler,5.0,4.0,4.4,4.0,4.4,3.9,0,2017.0
1171,google,"Mountain View, CA",Current Employee - Business Analyst,4.0,3.0,5.0,4.0,5.0,4.0,0,2017.0
1173,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,5.0,4.4,4.0,5.0,4.0,1,2017.0
1176,google,"Mountain View, CA",Former Employee - Corporate Operations Engineer,4.0,4.0,4.0,5.0,5.0,3.0,3,2017.0
1178,google,"Sunnyvale, CA",Current Employee - Site Reliability Engineer,4.0,4.0,5.0,4.0,5.0,5.0,0,2017.0
1180,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,3.0,3.0,3.0,5.0,2.0,0,2017.0
1200,google,"Mountain View, CA",Former Employee - Content Writer,4.0,4.0,3.0,3.0,4.0,3.0,3,2017.0
1203,google,"Mountain View, CA",Current Employee - Principal Software Engineer,4.0,3.0,3.0,3.0,5.0,3.0,4,2017.0
1208,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,4.0,5.0,5.0,5.0,3.0,0,2017.0
1209,google,"Sunnyvale, CA",Current Employee - Program/Project Manager,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
1211,google,"Mountain View, CA",Former Employee - Program Manager,4.0,3.0,2.0,4.0,4.0,3.0,0,2017.0
1214,google,"Mountain View, CA",Former Employee - Anonymous Employee,3.0,1.0,1.0,3.0,4.0,2.0,1,2017.0
1215,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1217,google,"Cupertino, CA",Former Employee - Account Manager,4.0,3.0,4.0,4.0,5.0,5.0,0,2017.0
1220,google,"Mountain View, CA",Current Employee - Senior Software Engineer,3.0,4.0,4.4,3.0,4.0,3.9,9,2017.0
1225,google,"Mountain View, CA",Current Employee - Senior Manager,5.0,5.0,5.0,5.0,5.0,4.0,1,2017.0
1226,google,"Mountain View, CA",Former Employee - Consumer Operations Strategist,4.0,3.0,4.0,4.0,5.0,4.0,2,2017.0
1228,google,"Mountain View, CA",Current Employee - Program Manager,4.0,4.0,3.0,4.0,5.0,2.0,1,2017.0
1230,google,"Mountain View, CA",Former Employee - Software Engineer,3.0,1.0,3.0,2.0,3.0,2.0,3,2017.0
1232,google,"Mountain View, CA",Former Employee - Senior Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
1238,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,5.0,3.0,3.0,4.0,3.0,2,2017.0
1239,google,"Mountain View, CA",Former Employee - Store Operator,2.0,3.0,1.0,2.0,2.0,2.0,0,2017.0
1242,google,"Mountain View, CA",Current Employee - Senior Sales Strategist,4.0,1.0,3.0,2.0,4.0,4.0,1,2017.0
1246,google,"Mountain View, CA",Former Employee - Smb Account Strategist,5.0,5.0,5.0,3.0,5.0,4.0,4,2017.0
1248,google,"Mountain View, CA",Current Employee - Marketing Manager,5.0,4.0,5.0,4.0,5.0,5.0,1,2017.0
1249,google,"Mountain View, CA",Current Employee - Senior Program Manager,5.0,3.0,4.0,5.0,5.0,3.0,9,2017.0
1251,google,"Riverside, CA",Former Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1254,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,2,2017.0
1256,google,"Venice, CA",Former Employee - Anonymous Employee,4.0,3.0,4.0,4.0,4.0,4.0,2,2017.0
1257,google,"Mountain View, CA",Former Employee - Engineer,3.0,5.0,3.0,2.0,5.0,4.0,2,2017.0
1261,google,"San Jose, CA",Current Employee - Intern,3.0,2.0,4.0,4.0,5.0,3.0,0,2017.0
1267,google,"San Francisco, CA",Current Employee - Lead Associate,4.0,3.0,4.0,4.0,5.0,3.0,0,2017.0
1269,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,4.0,4.0,4.0,4.0,3.0,2,2017.0
1271,google,"San Francisco, CA",Current Employee - Senior Account Executive,5.0,4.0,4.0,4.0,5.0,4.0,0,2017.0
1272,google,"San Bruno, CA",Former Employee - Anonymous Employee,1.0,1.0,1.0,1.0,1.0,1.0,4,2017.0
1276,google,"Mountain View, CA",Former Employee - Software Engineer Intern,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1279,google,"Mountain View, CA",Current Employee - Engineer,4.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
1282,google,"Mountain View, CA",Current Employee - Sales Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1285,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
1286,google,"San Francisco, CA","Current Employee - M&amp,A",5.0,5.0,4.0,3.0,5.0,5.0,0,2017.0
1292,google,"Mountain View, CA",Current Employee - Program Manager,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
1299,google,"Mountain View, CA",Current Employee - Senior Product Manager,5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
1301,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1310,google,"San Francisco, CA",Current Employee - Operations Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1311,google,"Mountain View, CA",Current Employee - User Experience Manager,3.0,2.0,4.0,3.0,5.0,3.0,2,2017.0
1315,google,"San Bruno, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1316,google,"San Francisco, CA",Current Employee - Product Manager,5.0,5.0,5.0,4.0,5.0,3.0,2,2017.0
1317,google,"Mountain View, CA",Current Employee - Senior Product Manager,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
1319,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,4.0,5.0,5.0,2,2017.0
1326,google,"Mountain View, CA",Current Employee - Program Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1331,google,"San Jose, CA",Former Employee - Data Scientist,5.0,3.0,5.0,2.0,5.0,5.0,0,2017.0
1334,google,"Mountain View, CA",Current Employee - Senior Security Engineer,5.0,3.0,5.0,4.0,5.0,4.0,0,2017.0
1341,google,"Mountain View, CA",Former Employee - Google Cloud,2.0,3.0,4.0,2.0,4.0,1.0,26,2017.0
1343,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,3,2017.0
1344,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1352,google,"San Francisco, CA",Former Employee - Developer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1357,google,"San Francisco, CA",Former Employee - Chief Technology Officer,5.0,5.0,5.0,4.0,4.0,4.0,1,2017.0
1362,google,"Mountain View, CA",Current Employee - Account Strategist,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1372,google,"Mountain View, CA",Former Employee - Analyst,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
1376,google,"Mountain View, CA",Former Employee - Software Engineering Intern,5.0,4.0,5.0,5.0,5.0,5.0,2,2017.0
1377,google,"San Francisco, CA",Current Employee - Global Product Lead,5.0,5.0,5.0,5.0,4.0,4.0,1,2017.0
1378,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,5.0,5.0,4.0,4.0,5.0,3,2017.0
1381,google,"San Francisco, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,4.0,4.0,3.0,0,2017.0
1386,google,"Mountain View, CA",Current Employee - Operations Manager,4.0,2.0,3.0,4.0,5.0,4.0,1,2017.0
1396,google,"Mountain View, CA",Current Employee - Financial Analyst,4.0,2.0,5.0,3.0,4.0,3.0,7,2017.0
1397,google,"Mountain View, CA",Current Employee - Marketing Manager,5.0,3.0,5.0,4.0,5.0,4.0,4,2017.0
1398,google,"Mountain View, CA",Former Employee - Software Engineer Tools and Infrastrure,3.0,2.0,3.0,4.0,5.0,2.0,0,2017.0
1404,google,"Mountain View, CA",Former Employee - Senior Software Developer,2.0,1.0,1.0,1.0,4.0,1.0,7,2017.0
1405,google,"Mountain View, CA",Former Employee - User Experience Manager,5.0,4.0,4.0,4.0,5.0,4.0,1,2017.0
1406,google,"Mountain View, CA",Current Employee - Sals Manager,4.0,5.0,3.0,4.0,5.0,3.0,0,2017.0
